"year";"NazovRezortu";"typ_zmluvy";"suma_spolu";"pocet";"avg"
2018;"Katolícka univerzita v Ružomberku";"zmluva o dielo";254539.47;6;42423.245
2018;"Katolícka univerzita v Ružomberku";"zmluva o poskytnutí dotácie";15000;1;15000
2018;"Katolícka univerzita v Ružomberku";"zmluva o spolupráci";500;25;20
2018;"Matica slovenská";"iný";56424;11;5129.45454545455
2018;"Matica slovenská";"nájomná zmluva";4570.62;15;304.708
2018;"Matica slovenská";"zmluva o dielo";49209.55;17;2894.67941176471
2018;"Ministerstvo dopravy, výstavby a regionálneho rozvoja SR";"darovacia zmluva";5000;6;833.333333333333
2018;"Ministerstvo dopravy, výstavby a regionálneho rozvoja SR";"dohoda o splátkach";361653.9;28;12916.2107142857
2018;"Ministerstvo dopravy, výstavby a regionálneho rozvoja SR";"iný";4015679465.9569;13449;298585.728749862
2018;"Ministerstvo dopravy, výstavby a regionálneho rozvoja SR";"kúpna zmluva";14688839.6;1906;7706.6314795383
2018;"Ministerstvo dopravy, výstavby a regionálneho rozvoja SR";"nájomná zmluva";4816405.445;6023;799.668843599535
2018;"Ministerstvo dopravy, výstavby a regionálneho rozvoja SR";"zmluva o dielo";150848199.406;413;365249.877496368
2018;"Ministerstvo dopravy, výstavby a regionálneho rozvoja SR";"zmluva o poskytovaní služieb";7511788.8;7;1073112.68571429
2018;"Ministerstvo dopravy, výstavby a regionálneho rozvoja SR";"zmluva o spolupráci";24943.2;39;639.569230769231
2018;"Ministerstvo dopravy, výstavby a regionálneho rozvoja SR";"zmluva o zriadení vecného bremena";179687.92;728;246.824065934066
2018;"Ministerstvo financií SR";"darovacia zmluva";242374.41;18;13465.245
2018;"Ministerstvo financií SR";"dohoda o splátkach";412.6;4;103.15
2018;"Ministerstvo financií SR";"iný";323844001.976;719;450408.904
2018;"Ministerstvo financií SR";"kúpna zmluva";2300525.08;33;69712.8812121212
2018;"Ministerstvo financií SR";"nájomná zmluva";1024749.869;83;12346.3839638554
2018;"Ministerstvo financií SR";"zmluva o dielo";11840806.55;36;328911.293055556
2018;"Ministerstvo financií SR";"zmluva o poskytovaní služieb";3130548;11;284595.272727273
2018;"Ministerstvo hospodárstva SR ";"darovacia zmluva";220350;101;2181.68316831683
2018;"Ministerstvo hospodárstva SR ";"dohoda o splátkach";153819.42;7;21974.2028571429
2018;"Ministerstvo hospodárstva SR ";"iný";554984051.24;10336;53694.2774032508
2018;"Ministerstvo hospodárstva SR ";"kúpna zmluva";3945296.67;102;38679.3791176471
2018;"Ministerstvo hospodárstva SR ";"nájomná zmluva";183166.64;139;1317.74561151079
2018;"Ministerstvo hospodárstva SR ";"príkazná zmluva";3520;8;440
2018;"Ministerstvo hospodárstva SR ";"zmluva o dielo";24006534.818;206;116536.576786408
2018;"Ministerstvo hospodárstva SR ";"zmluva o poskytnutí dotácie";5320512.44;5;1064102.488
2018;"Ministerstvo hospodárstva SR ";"zmluva o poskytovaní služieb";253257.2;19;13329.3263157895
2018;"Ministerstvo hospodárstva SR ";"zmluva o spolupráci";321154.1;425;755.656705882353
2018;"Ministerstvo hospodárstva SR ";"zmluva o zriadení vecného bremena";8216.04;24;342.335
2018;"Ministerstvo kultúry SR";"darovacia zmluva";29550.37;149;198.324630872483
2018;"Ministerstvo kultúry SR";"dohoda o splátkach";29214.02;3;9738.00666666667
2018;"Ministerstvo kultúry SR";"iný";67810770.63;4529;14972.5702428792
2018;"Ministerstvo kultúry SR";"kúpna zmluva";453523.05001;227;1997.89889872247
2018;"Ministerstvo kultúry SR";"nájomná zmluva";1438579.54;1688;852.239063981043
2018;"Ministerstvo kultúry SR";"príkazná zmluva";25494;129;197.627906976744
2018;"Ministerstvo kultúry SR";"zmluva o dielo";4671220.38;1643;2843.10430919051
2018;"Ministerstvo kultúry SR";"zmluva o poskytnutí dotácie";28300;12;2358.33333333333
2018;"Ministerstvo kultúry SR";"zmluva o poskytovaní služieb";185727.1;27;6878.78148148148
2018;"Ministerstvo kultúry SR";"zmluva o spolupráci";480010.44;415;1156.6516626506
2018;"Ministerstvo kultúry SR";"zmluva o zriadení vecného bremena";0;1;0
2018;"Ministerstvo obrany SR";"darovacia zmluva";0;2;0
2018;"Ministerstvo obrany SR";"dohoda o splátkach";262214.17;27;9711.63592592593
2018;"Ministerstvo obrany SR";"iný";136035734.2;6882;19766.8895960477
2018;"Ministerstvo obrany SR";"kúpna zmluva";115180.25;12;9598.35416666667
2018;"Ministerstvo obrany SR";"nájomná zmluva";589168.47;350;1683.33848571429
2018;"Ministerstvo obrany SR";"zmluva o dielo";6540915.24;188;34792.1023404255
2018;"Ministerstvo obrany SR";"zmluva o poskytovaní služieb";85075.2;4;21268.8
2018;"Ministerstvo obrany SR";"zmluva o spolupráci";0;5;0
2018;"Ministerstvo obrany SR";"zmluva o zriadení vecného bremena";37733.76;13;2902.59692307692
2018;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"darovacia zmluva";4350;11;395.454545454545
2018;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"dohoda o splátkach";121990.77;14;8713.62642857143
2018;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"iný";698316851.765;14145;49368.4589441499
2018;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"kúpna zmluva";683655.22;404;1692.21589108911
2018;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"nájomná zmluva";920907.89;1449;635.547198067633
2018;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"príkazná zmluva";38049.5;43;884.872093023256
2018;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"zmluva o dielo";16528623.767;398;41529.2054447236
2018;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"zmluva o poskytnutí dotácie";5484900;13;421915.384615385
2018;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"zmluva o poskytovaní služieb";461028.96;16;28814.31
2018;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"zmluva o spolupráci";334443.7;580;576.627068965517
2018;"Ministerstvo pôdohospodárstva a rozvoja vidieka SR";"zmluva o zriadení vecného bremena";4940.65;10;494.065
2018;"Ministerstvo práce, sociálnych vecí a rodiny SR";"darovacia zmluva";58039.37;59;983.71813559322
2018;"Ministerstvo práce, sociálnych vecí a rodiny SR";"dohoda o splátkach";615042.31;589;1044.21444821732
2018;"Ministerstvo práce, sociálnych vecí a rodiny SR";"iný";435068641.7264;22460;19370.8210920036
2018;"Ministerstvo práce, sociálnych vecí a rodiny SR";"kúpna zmluva";305714.13;40;7642.85325
2018;"Ministerstvo práce, sociálnych vecí a rodiny SR";"nájomná zmluva";451999.09;171;2643.26953216374
2018;"Ministerstvo práce, sociálnych vecí a rodiny SR";"zmluva o dielo";1533256.57;75;20443.4209333333
2018;"Ministerstvo práce, sociálnych vecí a rodiny SR";"zmluva o poskytnutí dotácie";0;1;0
2018;"Ministerstvo práce, sociálnych vecí a rodiny SR";"zmluva o poskytovaní služieb";80874.4;22;3676.10909090909
2018;"Ministerstvo práce, sociálnych vecí a rodiny SR";"zmluva o spolupráci";0;2;0
2018;"Ministerstvo práce, sociálnych vecí a rodiny SR";"zmluva o zriadení vecného bremena";82.53;1;82.53
2018;"Ministerstvo spravodlivosti SR";"darovacia zmluva";5674.3;14;405.307142857143
2018;"Ministerstvo spravodlivosti SR";"dohoda o splátkach";3971977.07;111;35783.5772072072
2018;"Ministerstvo spravodlivosti SR";"iný";69207122.0225;1947;35545.5172175141
2018;"Ministerstvo spravodlivosti SR";"kúpna zmluva";643228.13;42;15314.9554761905
2018;"Ministerstvo spravodlivosti SR";"nájomná zmluva";782565.355;108;7245.97550925926
2018;"Ministerstvo spravodlivosti SR";"zmluva o dielo";5274649.809;169;31210.9456153846
2018;"Ministerstvo spravodlivosti SR";"zmluva o poskytovaní služieb";102304.08;21;4871.62285714286
2018;"Ministerstvo spravodlivosti SR";"zmluva o spolupráci";0;6;0
2018;"Ministerstvo školstva, vedy, výskumu a športu SR";"darovacia zmluva";43951.56;111;395.96
2018;"Ministerstvo školstva, vedy, výskumu a športu SR";"dohoda o splátkach";4839662;3;1613220.66666667
2018;"Ministerstvo školstva, vedy, výskumu a športu SR";"iný";1455499964.91;5423;268393.871456758
2018;"Ministerstvo školstva, vedy, výskumu a športu SR";"kúpna zmluva";202459.4;56;3615.34642857143
2018;"Ministerstvo školstva, vedy, výskumu a športu SR";"nájomná zmluva";164634.49;160;1028.9655625
2018;"Ministerstvo školstva, vedy, výskumu a športu SR";"príkazná zmluva";180;9;20
2018;"Ministerstvo školstva, vedy, výskumu a športu SR";"zmluva o dielo";4405811.4;653;6747.03124042879
2018;"Ministerstvo školstva, vedy, výskumu a športu SR";"zmluva o poskytnutí dotácie";450;2;225
2018;"Ministerstvo školstva, vedy, výskumu a športu SR";"zmluva o poskytovaní služieb";683372.69;20;34168.6345
2018;"Ministerstvo školstva, vedy, výskumu a športu SR";"zmluva o spolupráci";39351.72;20;1967.586
2018;"Ministerstvo vnútra SR";"darovacia zmluva";76289.15;44;1733.84431818182
2018;"Ministerstvo vnútra SR";"dohoda o splátkach";353929.08;919;385.124134929271
2018;"Ministerstvo vnútra SR";"iný";515142197.713;5675;90773.955544141
2018;"Ministerstvo vnútra SR";"kúpna zmluva";3906101.28;248;15750.4083870968
2018;"Ministerstvo vnútra SR";"nájomná zmluva";32179.39;372;86.5037365591398
2018;"Ministerstvo vnútra SR";"zmluva o dielo";8535507.64;98;87097.0167346939
2018;"Ministerstvo vnútra SR";"zmluva o poskytovaní služieb";1075257;13;82712.0769230769
2018;"Ministerstvo vnútra SR";"zmluva o spolupráci";0;3;0
2018;"Ministerstvo vnútra SR";"zmluva o zriadení vecného bremena";0;3;0
2018;"Ministerstvo zahraničných vecí SR";"dohoda o splátkach";25000;1;25000
2018;"Ministerstvo zahraničných vecí SR";"iný";78997817.28;476;165961.801008403
2018;"Ministerstvo zahraničných vecí SR";"nájomná zmluva";9479.9;25;379.196
2018;"Ministerstvo zahraničných vecí SR";"zmluva o dielo";1370000.65;30;45666.6883333333
2018;"Ministerstvo zdravotníctva SR";"darovacia zmluva";176157.68;97;1816.05855670103
2018;"Ministerstvo zdravotníctva SR";"dohoda o splátkach";58121.64;51;1139.64
2018;"Ministerstvo zdravotníctva SR";"iný";1305161536.088;4614;282869.860443867
2018;"Ministerstvo zdravotníctva SR";"kúpna zmluva";17208649.63;86;200100.577093023
2018;"Ministerstvo zdravotníctva SR";"nájomná zmluva";32585409.924;290;112363.482496552
2018;"Ministerstvo zdravotníctva SR";"príkazná zmluva";0;4;0
2018;"Ministerstvo zdravotníctva SR";"zmluva o dielo";11196928.67;296;37827.461722973
2018;"Ministerstvo zdravotníctva SR";"zmluva o poskytovaní služieb";80568.3;74;1088.76081081081
2018;"Ministerstvo zdravotníctva SR";"zmluva o spolupráci";39945;58;688.706896551724
2018;"Ministerstvo zdravotníctva SR";"zmluva o zriadení vecného bremena";4897.67;4;1224.4175
2018;"Ministerstvo životného prostredia SR";"darovacia zmluva";2471;27;91.5185185185185
2018;"Ministerstvo životného prostredia SR";"dohoda o splátkach";712333.27;36;19787.0352777778
2018;"Ministerstvo životného prostredia SR";"iný";661823777.759;3325;199044.745190677
2018;"Ministerstvo životného prostredia SR";"kúpna zmluva";3544730.173;63;56265.5583015873
2018;"Ministerstvo životného prostredia SR";"nájomná zmluva";369199.23;254;1453.54027559055
2018;"Ministerstvo životného prostredia SR";"príkazná zmluva";49981;7;7140.14285714286
2018;"Ministerstvo životného prostredia SR";"zmluva o dielo";141489514.32;418;338491.661052632
2018;"Ministerstvo životného prostredia SR";"zmluva o poskytnutí dotácie";0;1;0
2018;"Ministerstvo životného prostredia SR";"zmluva o poskytovaní služieb";12620083.882;33;382426.78430303
2018;"Ministerstvo životného prostredia SR";"zmluva o spolupráci";22200;8;2775
2018;"Ministerstvo životného prostredia SR";"zmluva o zriadení vecného bremena";2389.84;4;597.46
2018;"Najvyšší kontrolný úrad Slovenskej republiky";"darovacia zmluva";0;3;0
2018;"Najvyšší kontrolný úrad Slovenskej republiky";"iný";548125.14;34;16121.3276470588
2018;"Najvyšší kontrolný úrad Slovenskej republiky";"kúpna zmluva";93378.35;2;46689.175
2018;"Najvyšší kontrolný úrad Slovenskej republiky";"nájomná zmluva";1032;2;516
2018;"Najvyšší kontrolný úrad Slovenskej republiky";"zmluva o dielo";6954.47;1;6954.47
2018;"Najvyšší kontrolný úrad Slovenskej republiky";"zmluva o poskytovaní služieb";10555.85;2;5277.925
2018;"Národný bezpečnostný úrad";"iný";401377.2;50;8027.544
2018;"Národný bezpečnostný úrad";"nájomná zmluva";5475;1;5475
2018;"Národný bezpečnostný úrad";"zmluva o dielo";18507.37;1;18507.37
2018;"Národný inšpektorát práce";"iný";322012.87;94;3425.66882978723
2018;"Národný inšpektorát práce";"kúpna zmluva";0;1;0
2018;"Národný inšpektorát práce";"nájomná zmluva";247;3;82.3333333333333
2018;"Národný inšpektorát práce";"zmluva o dielo";2926;1;2926
2018;"Národný inšpektorát práce";"zmluva o poskytovaní služieb";100;1;100
2018;"Národný inšpektorát práce";"zmluva o spolupráci";0;1;0
2018;"Ostatné";"darovacia zmluva";4805.13;2;2402.565
2018;"Ostatné";"iný";3460449.044;227;15244.2689162996
2018;"Ostatné";"kúpna zmluva";29734.8;3;9911.6
2018;"Ostatné";"nájomná zmluva";10808.26;12;900.688333333333
2018;"Ostatné";"zmluva o dielo";5113736.2;11;464885.109090909
2018;"Ostatné";"zmluva o poskytovaní služieb";16672;4;4168
2018;"Ostatné";"zmluva o spolupráci";0;2;0
2018;"Prešovská univerzita v Prešove";"iný";2104502.74;25;84180.1096
2018;"Prešovská univerzita v Prešove";"kúpna zmluva";49999;1;49999
2018;"Prešovská univerzita v Prešove";"nájomná zmluva";0;2;0
2018;"Prešovská univerzita v Prešove";"príkazná zmluva";230;1;230
2018;"Prešovská univerzita v Prešove";"zmluva o dielo";4748861.47;9;527651.274444444
2018;"Prešovská univerzita v Prešove";"zmluva o poskytovaní služieb";99998;3;33332.6666666667
2018;"Prešovská univerzita v Prešove";"zmluva o spolupráci";3700;9;411.111111111111
2018;"Protimonopolný úrad SR";"iný";4717;8;589.625
2018;"Protimonopolný úrad SR";"kúpna zmluva";25963.2;1;25963.2
2018;"Protimonopolný úrad SR";"zmluva o dielo";8976;1;8976
2018;"Rada pre vysielanie a retransmisiu";"iný";0;7;0
2018;"Rada pre vysielanie a retransmisiu";"nájomná zmluva";0;2;0
2018;"Rada pre vysielanie a retransmisiu";"zmluva o dielo";0;4;0
2018;"Recyklačný fond ";"iný";5000;2;2500
2018;"Recyklačný fond ";"kúpna zmluva";1200;1;1200
2018;"Recyklačný fond ";"nájomná zmluva";0;1;0
2018;"Rozhlas a televizia Slovenska";"iný";15280507.93;4633;3298.18863155623
2018;"Rozhlas a televizia Slovenska";"kúpna zmluva";421590.35;25;16863.614
2018;"Rozhlas a televizia Slovenska";"nájomná zmluva";540912.93;16;33807.058125
2018;"Rozhlas a televizia Slovenska";"príkazná zmluva";3900;16;243.75
2018;"Rozhlas a televizia Slovenska";"zmluva o dielo";7309094.86;5652;1293.18734253362
2018;"Rozhlas a televizia Slovenska";"zmluva o poskytovaní služieb";473214.26;14;33801.0185714286
2018;"Rozhlas a televizia Slovenska";"zmluva o spolupráci";3525681.88;104;33900.7873076923
2018;"Slovenská akadémia vied";"darovacia zmluva";2300;24;95.8333333333333
2018;"Slovenská akadémia vied";"iný";45727713.58;1360;33623.3188088235
2018;"Slovenská akadémia vied";"kúpna zmluva";52176.58;26;2006.79153846154
2018;"Slovenská akadémia vied";"nájomná zmluva";128895.7;50;2577.914
2018;"Slovenská akadémia vied";"príkazná zmluva";13106.5;19;689.815789473684
2018;"Slovenská akadémia vied";"zmluva o dielo";971964.07;112;8678.250625
2018;"Slovenská akadémia vied";"zmluva o poskytovaní služieb";1349;4;337.25
2018;"Slovenská akadémia vied";"zmluva o spolupráci";550;8;68.75
2018;"Slovenská elektrizačná prenosová sústava, a.s. ";"iný";17266267.61;480;35971.3908541667
2018;"Slovenská elektrizačná prenosová sústava, a.s. ";"kúpna zmluva";645607.42;6;107601.236666667
2018;"Slovenská elektrizačná prenosová sústava, a.s. ";"nájomná zmluva";0;1;0
2018;"Slovenská elektrizačná prenosová sústava, a.s. ";"zmluva o dielo";23171042.02;43;538861.442325581
2018;"Slovenská elektrizačná prenosová sústava, a.s. ";"zmluva o poskytovaní služieb";332769.6;2;166384.8
2018;"Slovenská elektrizačná prenosová sústava, a.s. ";"zmluva o zriadení vecného bremena";0;1;0
2018;"Slovenská obchodná a priemyselná komora";"iný";235562.35;6;39260.3916666667
2018;"Slovenská obchodná a priemyselná komora";"zmluva o dielo";14800;1;14800
2018;"Slovenská poľnohospodárska univerzita v Nitre";"iný";2552629.87;148;17247.4991216216
2018;"Slovenská poľnohospodárska univerzita v Nitre";"kúpna zmluva";46821.06;6;7803.51
2018;"Slovenská poľnohospodárska univerzita v Nitre";"nájomná zmluva";11190;7;1598.57142857143
2018;"Slovenská poľnohospodárska univerzita v Nitre";"príkazná zmluva";10720;20;536
2018;"Slovenská poľnohospodárska univerzita v Nitre";"zmluva o dielo";582783.7;65;8965.90307692308
2018;"Slovenská poľnohospodárska univerzita v Nitre";"zmluva o poskytovaní služieb";0;2;0
2018;"Slovenská poľnohospodárska univerzita v Nitre";"zmluva o spolupráci";403;7;57.5714285714286
2018;"Slovenská technická univerzita v Bratislave";"iný";10040408.37;854;11756.9184660422
2018;"Slovenská technická univerzita v Bratislave";"nájomná zmluva";164409.05;72;2283.45902777778
2018;"Slovenská technická univerzita v Bratislave";"zmluva o dielo";4067955.49;120;33899.6290833333
2018;"Slovenská technická univerzita v Bratislave";"zmluva o ubytovaní študentov";103789.4;1811;57.3105466593043
2018;"Slovenské národné stredisko pre ľudské práva";"iný";0;2;0
2018;"Slovenský pozemkový fond";"iný";40857867.92;2059;19843.5492569208
2018;"Slovenský pozemkový fond";"kúpna zmluva";0;1;0
2018;"Slovenský pozemkový fond";"nájomná zmluva";0;353;0
2018;"Slovenský pozemkový fond";"zmluva o dielo";4048;24;168.666666666667
2018;"Slovenský pozemkový fond";"zmluva o poskytovaní služieb";0;2;0
2018;"Sociálna poisťovňa";"darovacia zmluva";0;1;0
2018;"Sociálna poisťovňa";"dohoda o splátkach";1889.4;4;472.35
2018;"Sociálna poisťovňa";"iný";103580745.61;182;569124.975879121
2018;"Sociálna poisťovňa";"kúpna zmluva";3247.85;1;3247.85
2018;"Sociálna poisťovňa";"nájomná zmluva";408002.31;10;40800.231
2018;"Sociálna poisťovňa";"zmluva o dielo";1484520;4;371130
2018;"Správa štátnych hmotných rezerv SR";"iný";7348179.595;80;91852.2449375
2018;"Správa štátnych hmotných rezerv SR";"kúpna zmluva";2501871.37;3;833957.123333333
